1,0.01
2,0.08007474219775954
3,0.1269149581259549
4,0.1601479641396341
5,0.18592480775337844
6,0.20698532955334678
7,0.22479104394181632
8,0.24021434476797213
9,0.25381794394702817
10,0.265986057219306
11,0.2769927300292
12,0.2870403073922012
13,0.29628245233843503
14,0.3048386095650997
15,0.31280346698317407
16,0.32025335744081307
17,0.3272507162658191
18,0.3338472627656314
19,0.34008632039261755
20,0.34600454108838913
21,0.3516332084810825
22,0.35699923763941444
23,0.36212595241043427
24,0.36703369719753726
25,0.37174032376927385
26,0.3762615825336072
27,0.38061143992849394
28,0.384802338062912
29,0.38884540877595664
30,0.39275065139186277
31,0.3965270813177329
32,0.40018285504136586
33,0.40372537588875623
34,0.4071613839892676
35,0.4104970331964525
36,0.4137379571703167
37,0.41688932640356186
38,0.41995589764142516
39,0.42294205688103664
40,0.4258518569259539
41,0.42868905030282484
42,0.43145711821095933
43,0.4341592960650655
44,0.4367985961012143
45,0.4393778274421274
46,0.4418996139569234
47,0.44436641019999207
48,0.44678051567169763
49,0.44914408760857744
50,0.45145915248132285
51,0.4537276163541109
52,0.4559512742379756
53,0.4581318185532125
54,0.46027084680075864
55,0.4623698685296516
56,0.46443031167668325
57,0.46645352834492887
58,0.468440800079717
59,0.4703933426935918
60,0.4723123106857565
61,0.47419880129622194
62,0.476053858230303
63,0.4778784750851159
64,0.4796735985062376
65,0.4814401310996323
66,0.48317893412126534
67,0.484890829964468
68,0.48657660446303064
69,0.4882370090261686
70,0.48987276261987744
71,0.49148455360774984
72,0.49307304146305303
73,0.49463885836271815
74,0.4961826106728862
75,0.49770488033474175
76,0.49920622615856214
77,0.5006871850331807
78,0.5021482730574123
79,0.5035899865994085
80,0.5050128032893799
81,0.5064171829506546
82,0.5078035684736111
83,0.509172386636642
84,0.5105240488779538
85,0.5118589520216952
86,0.5131774789616178
87,0.5144799993052176
88,0.5157668699810629
89,0.5170384358118109
90,0.5182950300552066
91,0.5195369749151934
92,0.5207645820250894
93,0.5219781529046463
94,0.5231779793926646
95,0.5243643440567165
96,0.5255375205814171
97,0.5266977741365773
98,0.5278453617264733
99,0.5289805325213888
100,0.5301035281724926
101,0.5312145831110524
102,0.5323139248329064
103,0.5334017741690578
104,0.5344783455431962
105,0.5355438472168974
106,0.5365984815232007
107,0.5376424450892194
108,0.5386759290483978
109,0.539699119242985
110,0.5407121964172631
111,0.5417153364020317
112,0.5427087102908196
113,0.5436924846082618
114,0.5446668214710627
115,0.5456318787419259
116,0.5465878101768222
117,0.5475347655659362
118,0.5484728908686143
119,0.5494023283426189
120,0.5503232166679737
121,0.55123569106567
122,0.5521398834114876
123,0.5530359223451689
124,0.5539239333751743
125,0.5548040389792291
126,0.5556763587008635
127,0.5565410092421383
128,0.5573981045527324
129,0.5582477559155646
130,0.5590900720291085
131,0.5599251590865542
132,0.5607531208519583
133,0.5615740587335217
134,0.5623880718541217
135,0.5631952571192215
136,0.563995709282275
137,0.5647895210077337
138,0.5655767829317633
139,0.5663575837207684
140,0.567132010127818
141,0.567900147047064
142,0.5686620775662362
143,0.5694178830172943
144,0.5701676430253162
145,0.5709114355556929
146,0.571649336959703
147,0.5723814220185297
148,0.5731077639857872
149,0.5738284346286137
150,0.5745435042673902
151,0.5752530418141402
152,0.5759571148096606
153,0.5766557894594362
154,0.5773491306683832
155,0.5780372020744684
156,0.5787200660812472
157,0.5793977838893621
158,0.5800704155270405
159,0.5807380198796306
160,0.5814006547182103
161,0.5820583767273066
162,0.5827112415317542
163,0.5833593037227294
164,0.5840026168829858
165,0.5846412336113251
166,0.5852752055463258
167,0.5859045833893611
168,0.5865294169269281
169,0.5871497550523153
170,0.5877656457866298
171,0.5883771362992085
172,0.5889842729274328
173,0.5895871011959701
174,0.5901856658354597
175,0.5907800108006632
176,0.5913701792880978
177,0.5919562137531693
178,0.5925381559268232
179,0.5931160468317286
180,0.5936899267980101
181,0.5942598354785458
182,0.5948258118638421
183,0.5953878942965007
184,0.5959461204852922
185,0.5965005275188469
186,0.5970511518789775
187,0.5975980294536434
188,0.5981411955495693
189,0.5986806849045296
190,0.5992165316993073
191,0.5997487695693394
192,0.6002774316160582
193,0.6008025504179372
194,0.6013241580412517
195,0.6018422860505631
196,0.6023569655189331
197,0.6028682270378797
198,0.60337610072708
199,0.6038806162438279
200,0.604381802792256
201,0.604879689132325
202,0.6053743035885927
203,0.6058656740587633
204,0.606353828022029
205,0.6068387925472047
206,0.6073205943006676
207,0.6077992595541017
208,0.6082748141920565
209,0.6087472837193247
210,0.6092166932681425
211,0.6096830676052194
212,0.610146431138601
213,0.6106068079243708
214,0.6110642216731941
215,0.6115186957567093
216,0.6119702532137705
217,0.612418916756547
218,0.6128647087764797
219,0.6133076513501033
220,0.613747766244735
221,0.614185074924033
222,0.6146195985534304
223,0.6150513580054463
224,0.6154803738648781
225,0.6159066664338768
226,0.6163302557369111
227,0.6167511615256206
228,0.6171694032835623
229,0.6175850002308533
230,0.6179979713287111
231,0.6184083352838967
232,0.6188161105530604
233,0.6192213153469933
234,0.6196239676347891
235,0.620024085147916
236,0.6204216853842014
237,0.6208167856117331
238,0.6212094028726773
239,0.6215995539870167
240,0.6219872555562102
241,0.6223725239667758
242,0.6227553753937998
243,0.6231358258043731
244,0.6235138909609559
245,0.6238895864246746
246,0.6242629275585505
247,0.6246339295306621
248,0.6250026073172449
249,0.625368975705727
250,0.6257330492977043
251,0.6260948425118561
252,0.6264543695868016
253,0.6268116445839008
254,0.6271666813899989
255,0.6275194937201168
256,0.6278700951200886
257,0.6282184989691476
258,0.6285647184824615
259,0.6289087667136178
260,0.629250656557063
261,0.6295904007504916
262,0.6299280118771914
263,0.6302635023683438
264,0.6305968845052783
265,0.6309281704216864
266,0.6312573721057911
267,0.6315845014024781
268,0.6319095700153844
269,0.6322325895089486
270,0.6325535713104233
